i,j,bucket,dhash,phash,path_a,path_b,seq_a,seq_b,split_a,split_b,label_a,label_b
80,891,same_sequence_cross_split,3,4,testing/flip/0015_000000029.jpg,training/flip/0015_000000026.jpg,flip__0015,flip__0015,testing,training,flip,flip
80,892,same_sequence_cross_split,4,4,testing/flip/0015_000000029.jpg,training/flip/0015_000000027.jpg,flip__0015,flip__0015,testing,training,flip,flip
80,893,same_sequence_cross_split,3,2,testing/flip/0015_000000029.jpg,training/flip/0015_000000028.jpg,flip__0015,flip__0015,testing,training,flip,flip
80,894,same_sequence_cross_split,2,4,testing/flip/0015_000000029.jpg,training/flip/0015_000000030.jpg,flip__0015,flip__0015,testing,training,flip,flip
81,82,same_sequence_same_split,4,4,testing/flip/0016_000000004.jpg,testing/flip/0016_000000006.jpg,flip__0016,flip__0016,testing,testing,flip,flip
81,895,same_sequence_cross_split,2,0,testing/flip/0016_000000004.jpg,training/flip/0016_000000002.jpg,flip__0016,flip__0016,testing,training,flip,flip
81,896,same_sequence_cross_split,3,0,testing/flip/0016_000000004.jpg,training/flip/0016_000000003.jpg,flip__0016,flip__0016,testing,training,flip,flip
81,897,same_sequence_cross_split,4,2,testing/flip/0016_000000004.jpg,training/flip/0016_000000005.jpg,flip__0016,flip__0016,testing,training,flip,flip
82,83,same_sequence_same_split,4,4,testing/flip/0016_000000006.jpg,testing/flip/0016_000000008.jpg,flip__0016,flip__0016,testing,testing,flip,flip
82,895,same_sequence_cross_split,4,4,testing/flip/0016_000000006.jpg,training/flip/0016_000000002.jpg,flip__0016,flip__0016,testing,training,flip,flip
82,896,same_sequence_cross_split,3,4,testing/flip/0016_000000006.jpg,training/flip/0016_000000003.jpg,flip__0016,flip__0016,testing,training,flip,flip
82,897,same_sequence_cross_split,2,2,testing/flip/0016_000000006.jpg,training/flip/0016_000000005.jpg,flip__0016,flip__0016,testing,training,flip,flip
82,898,same_sequence_cross_split,2,4,testing/flip/0016_000000006.jpg,training/flip/0016_000000007.jpg,flip__0016,flip__0016,testing,training,flip,flip
82,899,same_sequence_cross_split,4,4,testing/flip/0016_000000006.jpg,training/flip/0016_000000009.jpg,flip__0016,flip__0016,testing,training,flip,flip
83,898,same_sequence_cross_split,2,2,testing/flip/0016_000000008.jpg,training/flip/0016_000000007.jpg,flip__0016,flip__0016,testing,training,flip,flip
83,899,same_sequence_cross_split,0,0,testing/flip/0016_000000008.jpg,training/flip/0016_000000009.jpg,flip__0016,flip__0016,testing,training,flip,flip
83,900,same_sequence_cross_split,3,2,testing/flip/0016_000000008.jpg,training/flip/0016_000000010.jpg,flip__0016,flip__0016,testing,training,flip,flip
85,915,same_sequence_cross_split,3,4,testing/flip/0016_000000026.jpg,training/flip/0016_000000027.jpg,flip__0016,flip__0016,testing,training,flip,flip
86,929,same_sequence_cross_split,3,2,testing/flip/0017_000000015.jpg,training/flip/0017_000000014.jpg,flip__0017,flip__0017,testing,training,flip,flip
86,930,same_sequence_cross_split,3,4,testing/flip/0017_000000015.jpg,training/flip/0017_000000016.jpg,flip__0017,flip__0017,testing,training,flip,flip
88,89,same_sequence_same_split,1,0,testing/flip/0018_000000003.jpg,testing/flip/0018_000000004.jpg,flip__0018,flip__0018,testing,testing,flip,flip
88,936,same_sequence_cross_split,1,2,testing/flip/0018_000000003.jpg,training/flip/0018_000000001.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,937,same_sequence_cross_split,0,2,testing/flip/0018_000000003.jpg,training/flip/0018_000000002.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,938,same_sequence_cross_split,1,0,testing/flip/0018_000000003.jpg,training/flip/0018_000000005.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,939,same_sequence_cross_split,3,0,testing/flip/0018_000000003.jpg,training/flip/0018_000000006.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,940,same_sequence_cross_split,2,0,testing/flip/0018_000000003.jpg,training/flip/0018_000000007.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,941,same_sequence_cross_split,2,0,testing/flip/0018_000000003.jpg,training/flip/0018_000000008.jpg,flip__0018,flip__0018,testing,training,flip,flip
88,942,same_sequence_cross_split,4,2,testing/flip/0018_000000003.jpg,training/flip/0018_000000009.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,936,same_sequence_cross_split,2,2,testing/flip/0018_000000004.jpg,training/flip/0018_000000001.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,937,same_sequence_cross_split,1,2,testing/flip/0018_000000004.jpg,training/flip/0018_000000002.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,938,same_sequence_cross_split,0,0,testing/flip/0018_000000004.jpg,training/flip/0018_000000005.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,939,same_sequence_cross_split,2,0,testing/flip/0018_000000004.jpg,training/flip/0018_000000006.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,940,same_sequence_cross_split,1,0,testing/flip/0018_000000004.jpg,training/flip/0018_000000007.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,941,same_sequence_cross_split,1,0,testing/flip/0018_000000004.jpg,training/flip/0018_000000008.jpg,flip__0018,flip__0018,testing,training,flip,flip
89,942,same_sequence_cross_split,3,2,testing/flip/0018_000000004.jpg,training/flip/0018_000000009.jpg,flip__0018,flip__0018,testing,training,flip,flip
90,945,same_sequence_cross_split,4,4,testing/flip/0018_000000012.jpg,training/flip/0018_000000013.jpg,flip__0018,flip__0018,testing,training,flip,flip
90,946,same_sequence_cross_split,4,2,testing/flip/0018_000000012.jpg,training/flip/0018_000000014.jpg,flip__0018,flip__0018,testing,training,flip,flip
91,950,same_sequence_cross_split,2,2,testing/flip/0018_000000019.jpg,training/flip/0018_000000018.jpg,flip__0018,flip__0018,testing,training,flip,flip
93,957,same_sequence_cross_split,1,4,testing/flip/0019_000000014.jpg,training/flip/0019_000000012.jpg,flip__0019,flip__0019,testing,training,flip,flip
93,958,same_sequence_cross_split,0,2,testing/flip/0019_000000014.jpg,training/flip/0019_000000013.jpg,flip__0019,flip__0019,testing,training,flip,flip
93,959,same_sequence_cross_split,3,2,testing/flip/0019_000000014.jpg,training/flip/0019_000000015.jpg,flip__0019,flip__0019,testing,training,flip,flip
93,960,same_sequence_cross_split,4,4,testing/flip/0019_000000014.jpg,training/flip/0019_000000016.jpg,flip__0019,flip__0019,testing,training,flip,flip
95,976,same_sequence_cross_split,3,4,testing/flip/0020_000000010.jpg,training/flip/0020_000000006.jpg,flip__0020,flip__0020,testing,training,flip,flip
95,977,same_sequence_cross_split,4,4,testing/flip/0020_000000010.jpg,training/flip/0020_000000007.jpg,flip__0020,flip__0020,testing,training,flip,flip
95,978,same_sequence_cross_split,2,4,testing/flip/0020_000000010.jpg,training/flip/0020_000000008.jpg,flip__0020,flip__0020,testing,training,flip,flip
95,979,same_sequence_cross_split,2,2,testing/flip/0020_000000010.jpg,training/flip/0020_000000009.jpg,flip__0020,flip__0020,testing,training,flip,flip
95,980,same_sequence_cross_split,2,2,testing/flip/0020_000000010.jpg,training/flip/0020_000000011.jpg,flip__0020,flip__0020,testing,training,flip,flip
96,980,same_sequence_cross_split,4,2,testing/flip/0020_000000012.jpg,training/flip/0020_000000011.jpg,flip__0020,flip__0020,testing,training,flip,flip
96,981,same_sequence_cross_split,3,2,testing/flip/0020_000000012.jpg,training/flip/0020_000000013.jpg,flip__0020,flip__0020,testing,training,flip,flip
97,983,same_sequence_cross_split,4,0,testing/flip/0020_000000015.jpg,training/flip/0020_000000016.jpg,flip__0020,flip__0020,testing,training,flip,flip
101,102,same_sequence_same_split,3,4,testing/flip/0021_000000011.jpg,testing/flip/0021_000000014.jpg,flip__0021,flip__0021,testing,testing,flip,flip
101,103,same_sequence_same_split,4,4,testing/flip/0021_000000011.jpg,testing/flip/0021_000000015.jpg,flip__0021,flip__0021,testing,testing,flip,flip
101,988,same_sequence_cross_split,2,2,testing/flip/0021_000000011.jpg,training/flip/0021_000000010.jpg,flip__0021,flip__0021,testing,training,flip,flip
101,989,same_sequence_cross_split,1,0,testing/flip/0021_000000011.jpg,training/flip/0021_000000012.jpg,flip__0021,flip__0021,testing,training,flip,flip
101,990,same_sequence_cross_split,2,0,testing/flip/0021_000000011.jpg,training/flip/0021_000000013.jpg,flip__0021,flip__0021,testing,training,flip,flip
102,103,same_sequence_same_split,3,0,testing/flip/0021_000000014.jpg,testing/flip/0021_000000015.jpg,flip__0021,flip__0021,testing,testing,flip,flip
102,989,same_sequence_cross_split,2,4,testing/flip/0021_000000014.jpg,training/flip/0021_000000012.jpg,flip__0021,flip__0021,testing,training,flip,flip
102,990,same_sequence_cross_split,1,4,testing/flip/0021_000000014.jpg,training/flip/0021_000000013.jpg,flip__0021,flip__0021,testing,training,flip,flip
103,989,same_sequence_cross_split,3,4,testing/flip/0021_000000015.jpg,training/flip/0021_000000012.jpg,flip__0021,flip__0021,testing,training,flip,flip
103,990,same_sequence_cross_split,4,4,testing/flip/0021_000000015.jpg,training/flip/0021_000000013.jpg,flip__0021,flip__0021,testing,training,flip,flip
104,1001,same_sequence_cross_split,3,4,testing/flip/0021_000000027.jpg,training/flip/0021_000000026.jpg,flip__0021,flip__0021,testing,training,flip,flip
104,1002,same_sequence_cross_split,3,2,testing/flip/0021_000000027.jpg,training/flip/0021_000000028.jpg,flip__0021,flip__0021,testing,training,flip,flip
105,1008,same_sequence_cross_split,2,2,testing/flip/0022_000000010.jpg,training/flip/0022_000000011.jpg,flip__0022,flip__0022,testing,training,flip,flip
105,1009,same_sequence_cross_split,3,2,testing/flip/0022_000000010.jpg,training/flip/0022_000000012.jpg,flip__0022,flip__0022,testing,training,flip,flip
110,1056,same_sequence_cross_split,2,2,testing/flip/0026_000000010.jpg,training/flip/0026_000000009.jpg,flip__0026,flip__0026,testing,training,flip,flip
117,1091,same_sequence_cross_split,2,2,testing/flip/0028_000000019.jpg,training/flip/0028_000000020.jpg,flip__0028,flip__0028,testing,training,flip,flip
117,1092,same_sequence_cross_split,3,4,testing/flip/0028_000000019.jpg,training/flip/0028_000000021.jpg,flip__0028,flip__0028,testing,training,flip,flip
118,1095,same_sequence_cross_split,2,2,testing/flip/0028_000000024.jpg,training/flip/0028_000000025.jpg,flip__0028,flip__0028,testing,training,flip,flip
119,1059,different_sequence_cross_split_same_label,1,4,testing/flip/0029_000000021.jpg,training/flip/0026_000000013.jpg,flip__0029,flip__0026,testing,training,flip,flip
119,1060,different_sequence_cross_split_same_label,3,2,testing/flip/0029_000000021.jpg,training/flip/0026_000000014.jpg,flip__0029,flip__0026,testing,training,flip,flip
123,1115,same_sequence_cross_split,4,2,testing/flip/0030_000000003.jpg,training/flip/0030_000000001.jpg,flip__0030,flip__0030,testing,training,flip,flip
123,1116,same_sequence_cross_split,2,0,testing/flip/0030_000000003.jpg,training/flip/0030_000000002.jpg,flip__0030,flip__0030,testing,training,flip,flip
124,125,same_sequence_same_split,2,4,testing/flip/0030_000000006.jpg,testing/flip/0030_000000009.jpg,flip__0030,flip__0030,testing,testing,flip,flip
124,1117,same_sequence_cross_split,2,2,testing/flip/0030_000000006.jpg,training/flip/0030_000000004.jpg,flip__0030,flip__0030,testing,training,flip,flip
124,1118,same_sequence_cross_split,1,2,testing/flip/0030_000000006.jpg,training/flip/0030_000000005.jpg,flip__0030,flip__0030,testing,training,flip,flip
124,1119,same_sequence_cross_split,0,2,testing/flip/0030_000000006.jpg,training/flip/0030_000000007.jpg,flip__0030,flip__0030,testing,training,flip,flip
124,1120,same_sequence_cross_split,3,2,testing/flip/0030_000000006.jpg,training/flip/0030_000000008.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1117,same_sequence_cross_split,2,4,testing/flip/0030_000000009.jpg,training/flip/0030_000000004.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1118,same_sequence_cross_split,1,4,testing/flip/0030_000000009.jpg,training/flip/0030_000000005.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1119,same_sequence_cross_split,2,2,testing/flip/0030_000000009.jpg,training/flip/0030_000000007.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1120,same_sequence_cross_split,1,2,testing/flip/0030_000000009.jpg,training/flip/0030_000000008.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1121,same_sequence_cross_split,0,4,testing/flip/0030_000000009.jpg,training/flip/0030_000000010.jpg,flip__0030,flip__0030,testing,training,flip,flip
125,1122,same_sequence_cross_split,1,4,testing/flip/0030_000000009.jpg,training/flip/0030_000000011.jpg,flip__0030,flip__0030,testing,training,flip,flip
126,1121,same_sequence_cross_split,3,2,testing/flip/0030_000000012.jpg,training/flip/0030_000000010.jpg,flip__0030,flip__0030,testing,training,flip,flip
126,1122,same_sequence_cross_split,2,2,testing/flip/0030_000000012.jpg,training/flip/0030_000000011.jpg,flip__0030,flip__0030,testing,training,flip,flip
126,1123,same_sequence_cross_split,2,0,testing/flip/0030_000000012.jpg,training/flip/0030_000000013.jpg,flip__0030,flip__0030,testing,training,flip,flip
126,1124,same_sequence_cross_split,4,0,testing/flip/0030_000000012.jpg,training/flip/0030_000000014.jpg,flip__0030,flip__0030,testing,training,flip,flip
126,1125,same_sequence_cross_split,4,0,testing/flip/0030_000000012.jpg,training/flip/0030_000000015.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1124,same_sequence_cross_split,3,4,testing/flip/0030_000000019.jpg,training/flip/0030_000000014.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1125,same_sequence_cross_split,3,4,testing/flip/0030_000000019.jpg,training/flip/0030_000000015.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1126,same_sequence_cross_split,2,2,testing/flip/0030_000000019.jpg,training/flip/0030_000000016.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1127,same_sequence_cross_split,2,2,testing/flip/0030_000000019.jpg,training/flip/0030_000000017.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1128,same_sequence_cross_split,1,2,testing/flip/0030_000000019.jpg,training/flip/0030_000000018.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1129,same_sequence_cross_split,2,0,testing/flip/0030_000000019.jpg,training/flip/0030_000000020.jpg,flip__0030,flip__0030,testing,training,flip,flip
127,1130,same_sequence_cross_split,3,4,testing/flip/0030_000000019.jpg,training/flip/0030_000000021.jpg,flip__0030,flip__0030,testing,training,flip,flip
128,1135,same_sequence_cross_split,1,4,testing/flip/0030_000000027.jpg,training/flip/0030_000000026.jpg,flip__0030,flip__0030,testing,training,flip,flip
128,1136,same_sequence_cross_split,2,0,testing/flip/0030_000000027.jpg,training/flip/0030_000000028.jpg,flip__0030,flip__0030,testing,training,flip,flip
129,1137,same_sequence_cross_split,3,4,testing/flip/0030_000000031.jpg,training/flip/0030_000000029.jpg,flip__0030,flip__0030,testing,training,flip,flip
129,1138,same_sequence_cross_split,2,2,testing/flip/0030_000000031.jpg,training/flip/0030_000000030.jpg,flip__0030,flip__0030,testing,training,flip,flip
131,132,same_sequence_same_split,4,2,testing/flip/0031_000000018.jpg,testing/flip/0031_000000020.jpg,flip__0031,flip__0031,testing,testing,flip,flip
131,1148,same_sequence_cross_split,3,2,testing/flip/0031_000000018.jpg,training/flip/0031_000000017.jpg,flip__0031,flip__0031,testing,training,flip,flip
131,1149,same_sequence_cross_split,1,0,testing/flip/0031_000000018.jpg,training/flip/0031_000000019.jpg,flip__0031,flip__0031,testing,training,flip,flip
132,1149,same_sequence_cross_split,3,2,testing/flip/0031_000000020.jpg,training/flip/0031_000000019.jpg,flip__0031,flip__0031,testing,training,flip,flip
132,1150,same_sequence_cross_split,3,2,testing/flip/0031_000000020.jpg,training/flip/0031_000000021.jpg,flip__0031,flip__0031,testing,training,flip,flip
132,1151,same_sequence_cross_split,4,4,testing/flip/0031_000000020.jpg,training/flip/0031_000000022.jpg,flip__0031,flip__0031,testing,training,flip,flip
134,1035,different_sequence_cross_split_same_label,2,4,testing/flip/0032_000000010.jpg,training/flip/0024_000000016.jpg,flip__0032,flip__0024,testing,training,flip,flip
134,1157,same_sequence_cross_split,3,2,testing/flip/0032_000000010.jpg,training/flip/0032_000000011.jpg,flip__0032,flip__0032,testing,training,flip,flip
136,1169,same_sequence_cross_split,1,2,testing/flip/0033_000000021.jpg,training/flip/0033_000000022.jpg,flip__0033,flip__0033,testing,training,flip,flip
142,1182,same_sequence_cross_split,3,2,testing/flip/0035_000000007.jpg,training/flip/0035_000000008.jpg,flip__0035,flip__0035,testing,training,flip,flip
142,1183,same_sequence_cross_split,4,4,testing/flip/0035_000000007.jpg,training/flip/0035_000000009.jpg,flip__0035,flip__0035,testing,training,flip,flip
145,412,different_sequence_same_split_cross_label,4,2,testing/flip/0036_000000007.jpg,testing/notflip/0028_000000024.jpg,flip__0036,notflip__0028,testing,testing,flip,notflip
145,2255,different_sequence_cross_split_cross_label,4,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000020.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2256,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000021.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2257,different_sequence_cross_split_cross_label,4,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000022.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2258,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000023.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2259,different_sequence_cross_split_cross_label,4,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000025.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2260,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000026.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2261,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000027.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2262,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000028.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2263,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000029.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
145,2264,different_sequence_cross_split_cross_label,3,2,testing/flip/0036_000000007.jpg,training/notflip/0028_000000030.jpg,flip__0036,notflip__0028,testing,training,flip,notflip
146,147,same_sequence_same_split,1,0,testing/flip/0036_000000008.jpg,testing/flip/0036_000000009.jpg,flip__0036,flip__0036,testing,testing,flip,flip
146,148,same_sequence_same_split,1,2,testing/flip/0036_000000008.jpg,testing/flip/0036_000000011.jpg,flip__0036,flip__0036,testing,testing,flip,flip
146,1195,same_sequence_cross_split,1,2,testing/flip/0036_000000008.jpg,training/flip/0036_000000010.jpg,flip__0036,flip__0036,testing,training,flip,flip
147,148,same_sequence_same_split,0,2,testing/flip/0036_000000009.jpg,testing/flip/0036_000000011.jpg,flip__0036,flip__0036,testing,testing,flip,flip
147,1195,same_sequence_cross_split,0,2,testing/flip/0036_000000009.jpg,training/flip/0036_000000010.jpg,flip__0036,flip__0036,testing,training,flip,flip
148,1195,same_sequence_cross_split,0,0,testing/flip/0036_000000011.jpg,training/flip/0036_000000010.jpg,flip__0036,flip__0036,testing,training,flip,flip
149,1196,same_sequence_cross_split,2,4,testing/flip/0036_000000014.jpg,training/flip/0036_000000012.jpg,flip__0036,flip__0036,testing,training,flip,flip
149,1197,same_sequence_cross_split,1,2,testing/flip/0036_000000014.jpg,training/flip/0036_000000013.jpg,flip__0036,flip__0036,testing,training,flip,flip
150,1198,same_sequence_cross_split,2,2,testing/flip/0036_000000015.jpg,training/flip/0036_000000016.jpg,flip__0036,flip__0036,testing,training,flip,flip
152,1212,same_sequence_cross_split,2,2,testing/flip/0037_000000006.jpg,training/flip/0037_000000005.jpg,flip__0037,flip__0037,testing,training,flip,flip
152,1213,same_sequence_cross_split,3,4,testing/flip/0037_000000006.jpg,training/flip/0037_000000007.jpg,flip__0037,flip__0037,testing,training,flip,flip
153,1211,same_sequence_cross_split,3,4,testing/flip/0037_000000008.jpg,training/flip/0037_000000004.jpg,flip__0037,flip__0037,testing,training,flip,flip
158,1221,same_sequence_cross_split,4,0,testing/flip/0037_000000020.jpg,training/flip/0037_000000021.jpg,flip__0037,flip__0037,testing,training,flip,flip
159,1223,same_sequence_cross_split,3,4,testing/flip/0037_000000024.jpg,training/flip/0037_000000023.jpg,flip__0037,flip__0037,testing,training,flip,flip
159,1224,same_sequence_cross_split,3,2,testing/flip/0037_000000024.jpg,training/flip/0037_000000025.jpg,flip__0037,flip__0037,testing,training,flip,flip
159,1225,same_sequence_cross_split,2,2,testing/flip/0037_000000024.jpg,training/flip/0037_000000026.jpg,flip__0037,flip__0037,testing,training,flip,flip
159,1226,same_sequence_cross_split,2,2,testing/flip/0037_000000024.jpg,training/flip/0037_000000027.jpg,flip__0037,flip__0037,testing,training,flip,flip
160,1228,same_sequence_cross_split,2,4,testing/flip/0038_000000007.jpg,training/flip/0038_000000005.jpg,flip__0038,flip__0038,testing,training,flip,flip
160,1229,same_sequence_cross_split,2,2,testing/flip/0038_000000007.jpg,training/flip/0038_000000006.jpg,flip__0038,flip__0038,testing,training,flip,flip
160,1230,same_sequence_cross_split,1,4,testing/flip/0038_000000007.jpg,training/flip/0038_000000008.jpg,flip__0038,flip__0038,testing,training,flip,flip
161,162,same_sequence_same_split,3,4,testing/flip/0038_000000010.jpg,testing/flip/0038_000000013.jpg,flip__0038,flip__0038,testing,testing,flip,flip
161,1230,same_sequence_cross_split,3,4,testing/flip/0038_000000010.jpg,training/flip/0038_000000008.jpg,flip__0038,flip__0038,testing,training,flip,flip
161,1231,same_sequence_cross_split,3,2,testing/flip/0038_000000010.jpg,training/flip/0038_000000009.jpg,flip__0038,flip__0038,testing,training,flip,flip
161,1232,same_sequence_cross_split,2,0,testing/flip/0038_000000010.jpg,training/flip/0038_000000011.jpg,flip__0038,flip__0038,testing,training,flip,flip
161,1233,same_sequence_cross_split,2,2,testing/flip/0038_000000010.jpg,training/flip/0038_000000012.jpg,flip__0038,flip__0038,testing,training,flip,flip
162,163,same_sequence_same_split,2,0,testing/flip/0038_000000013.jpg,testing/flip/0038_000000015.jpg,flip__0038,flip__0038,testing,testing,flip,flip
162,164,same_sequence_same_split,2,2,testing/flip/0038_000000013.jpg,testing/flip/0038_000000016.jpg,flip__0038,flip__0038,testing,testing,flip,flip
162,1232,same_sequence_cross_split,3,4,testing/flip/0038_000000013.jpg,training/flip/0038_000000011.jpg,flip__0038,flip__0038,testing,training,flip,flip
162,1233,same_sequence_cross_split,3,2,testing/flip/0038_000000013.jpg,training/flip/0038_000000012.jpg,flip__0038,flip__0038,testing,training,flip,flip
162,1234,same_sequence_cross_split,2,0,testing/flip/0038_000000013.jpg,training/flip/0038_000000014.jpg,flip__0038,flip__0038,testing,training,flip,flip
162,1235,same_sequence_cross_split,2,2,testing/flip/0038_000000013.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,testing,training,flip,flip
162,1236,same_sequence_cross_split,4,4,testing/flip/0038_000000013.jpg,training/flip/0038_000000018.jpg,flip__0038,flip__0038,testing,training,flip,flip
163,164,same_sequence_same_split,0,2,testing/flip/0038_000000015.jpg,testing/flip/0038_000000016.jpg,flip__0038,flip__0038,testing,testing,flip,flip
163,1234,same_sequence_cross_split,2,0,testing/flip/0038_000000015.jpg,training/flip/0038_000000014.jpg,flip__0038,flip__0038,testing,training,flip,flip
163,1235,same_sequence_cross_split,0,2,testing/flip/0038_000000015.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,testing,training,flip,flip
163,1236,same_sequence_cross_split,2,4,testing/flip/0038_000000015.jpg,training/flip/0038_000000018.jpg,flip__0038,flip__0038,testing,training,flip,flip
164,1234,same_sequence_cross_split,2,2,testing/flip/0038_000000016.jpg,training/flip/0038_000000014.jpg,flip__0038,flip__0038,testing,training,flip,flip
164,1235,same_sequence_cross_split,0,0,testing/flip/0038_000000016.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,testing,training,flip,flip
164,1236,same_sequence_cross_split,2,4,testing/flip/0038_000000016.jpg,training/flip/0038_000000018.jpg,flip__0038,flip__0038,testing,training,flip,flip
165,1237,same_sequence_cross_split,3,0,testing/flip/0038_000000020.jpg,training/flip/0038_000000019.jpg,flip__0038,flip__0038,testing,training,flip,flip
165,1238,same_sequence_cross_split,1,4,testing/flip/0038_000000020.jpg,training/flip/0038_000000021.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,167,same_sequence_same_split,1,2,testing/flip/0038_000000026.jpg,testing/flip/0038_000000032.jpg,flip__0038,flip__0038,testing,testing,flip,flip
166,1242,same_sequence_cross_split,3,0,testing/flip/0038_000000026.jpg,training/flip/0038_000000025.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1243,same_sequence_cross_split,0,0,testing/flip/0038_000000026.jpg,training/flip/0038_000000027.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1244,same_sequence_cross_split,0,0,testing/flip/0038_000000026.jpg,training/flip/0038_000000028.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1245,same_sequence_cross_split,1,0,testing/flip/0038_000000026.jpg,training/flip/0038_000000029.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1246,same_sequence_cross_split,1,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000030.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1247,same_sequence_cross_split,1,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000031.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1248,same_sequence_cross_split,2,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000033.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1249,same_sequence_cross_split,2,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000034.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1250,same_sequence_cross_split,2,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000035.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1251,same_sequence_cross_split,2,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000036.jpg,flip__0038,flip__0038,testing,training,flip,flip
166,1252,same_sequence_cross_split,4,2,testing/flip/0038_000000026.jpg,training/flip/0038_000000037.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1242,same_sequence_cross_split,4,2,testing/flip/0038_000000032.jpg,training/flip/0038_000000025.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1243,same_sequence_cross_split,1,2,testing/flip/0038_000000032.jpg,training/flip/0038_000000027.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1244,same_sequence_cross_split,1,2,testing/flip/0038_000000032.jpg,training/flip/0038_000000028.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1245,same_sequence_cross_split,2,2,testing/flip/0038_000000032.jpg,training/flip/0038_000000029.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1246,same_sequence_cross_split,2,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000030.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1247,same_sequence_cross_split,2,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000031.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1248,same_sequence_cross_split,1,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000033.jpg,flip__0038,flip__0038,testing,training,flip,flip
167,1249,same_sequence_cross_split,1,0,testing/flip/0038_000000032.jpg,training/flip/0038_000000034.jpg,flip__0038,flip__0038,testing,training,flip,flip
